b7d1b0a5db7d069306543d799e779df8c0aaad31	4164f59025b3aaa0d3dd5875f9e63e565438ce32
34f05db5c37c532ca0a913af8e008b46577f798f	6530ce956f93678720383ca7182cc2a8bb1e8d9b
f4552bf7405f555cee608ff4989186d461090a6a	90619abb78a39598dce013be01fda87cadd43335
6af9bae6317098a738505734ee85d81134fe3fbb	b5746e401143cb6f475cacf82b0f611ebfb42730
1399fa3ad8622971782cb3fe75fa0a9ae266a122	28436d59edc6ca6684aea4da4d62670078567043
65a8607549a562b1b3dda95c85141ecb174a9152	a064e3e8841aa8d179d91f7452b30c70fbb8b207
1d2c4502fa3f66fe018321aa4ab15d9b1252023e	c6d28479a0051c8f4d6544fa3b3bdbdaa3a5aceb
8c851c812c283f42f70fa43f12f2a32c85421860	5e82a2c80841065aa7eb324813ee4bad69a60413
f5d113ff4f8ccd7febc133ac13d8636781fdcb5d	5c11e5568201c49639b6d25a67b57d509d4a87e4
3abcd6ee2173482ab17d5737a3a0c237f40e2709	4353e925568a321276f649c2226a5ea7531639de
b6db5de9af9d6bda4862c830c2e3a60dfa5dd721	b4fc4e0f152022fc1e7b8a3b2bff78cf73e37fd9
de6bc167e695eb9861c99542c1c65a2dd3ed7886	7575bf3b45d205665e3f7f80f801267bf0bcfb1e
dcb06625d973025706d0f8dccb4fce8bd7dee7cf	cc9b984e50ad1ffede85bd5b1046e5f8a5c1c58b
8c8b259603815235c0bddd165acda401a2c74fb7	c972cadb46ae817ff4560628519f403709124de6
56a8f054f3b258cac050148a9c24bae6aa069627	b6b554ca1f6b9801e6b0ac01351685cb2256f0e8
696b04ac35f59047ade6e7b73ccb5a0eeb4872b3	7e69f1d8bdbfb4ec774a4bca9cf77dbce6f6f8d5
94d6efc7e6ac8232729b6cdcd274aad2a04a4dfa	ce4bca2ea27629d313266e339bd46bcfe112083f
61ca97cc78b7f5e0dd298886393af8bbc0a11dc6	35526c8edd8ded5cd049e5fc8fb1c4ea93946282
934d3184098b7489b21720bf84a212e914392895	0b13b168ec99b4eac22cd6c0fe5f57c8adbe6f26
26d8579a0960fe8fdb7e92a3c770058836a28ae1	c4cc98e459f7d9315ae8559fc656dd0363eb7ba5
369b9d221340b72ef29d5ee40d1bb422ca0968cc	9893894e9b2acc587566e87fb5c64bfa491da6df
f17e2768d4bb1db164d868eb60836e86ee4397e1	febfb78c4252a6f5bd120551e4ff1b98d153a13c
5bf25bd72e07d95022c7bcadb086ac5528673ddc	5d9e6f4ec4ba7e192f4ada7217f8776c7eb9fbe4
6eae317d816403fcd6c5705ad5d8b8e2a302850e	71608a3d053e666b6cf364ff26497e1744403ebd
100c9b3a5229fc9a9bebc660fb4d8ff5d39027cc	01f302656072008cd3fd77b8c8d964a50cc6811d
8b790d6b1bb88c0201e93187047e376d0039a5f1	a91b3768ba702823572f5e5678e5540be3b0cc48
c5f8da4015ab0dbc7b209cd7925096736454a7be	b0f7e54b0bec0a6c3f5a2dbdf9c7616f06e440ce
683dbf51e542cf0459ce8c2683a30afa0e5bf4f9	255a022ff777f20ba0ed0764e1b6091d3ce433ad
e275ceb1230c874bdf51c26159036ed8e2b4db56	abf0d264d650695ec55a74c07bc30936a91c21f1
11c17bbdbbb0c42934026a622dee73eafc793e7b	37a52ef94add607d48c718b08495d2f2054a5dfb
4a5577bf0f801bb1f58de2c42d3f593f480870ac	46c120cfaad719a07d06274f6c727ab975e38044
ad35ac78328e4bdc4d7101e5e1c7f41da25dfc17	b43fff1692e4d1e7e1004a3b7d98dcfb6483e6ba
16dacaf01f6b162a8a476579c207c837cf143ff9	e6f69605d822acd613629dcd2998336c843737f3
